CODI,PATH,PRESENCE
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00200_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00525.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00200_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00409.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01727.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01366_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00542.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01366.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00699_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00699_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00442.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01442.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00378.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01714.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01813.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00699.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00361_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00567.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01508.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01608.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01380.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00967.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00699_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00221.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00361_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00361.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00361_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01396.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00116.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00361_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01095.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00056.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00978.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00361_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01388.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00200.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01495.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00733.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00647.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01713.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00958.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00550.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00985.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01363.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01678.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00561.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01209.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01366_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01504.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01366_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00699_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00699_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01424.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01008.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00527.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01430.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01200.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug5.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01185.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01731.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01210.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01648.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01263_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00497_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01594.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00959.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01192.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00200_Aug8.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01355_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01264.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00574.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00351.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00526.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01262.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01256.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879_Aug7.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00200_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01365_Aug4.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00892_Aug3.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01649.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00879_Aug1.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01577.png,0
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/00379_Aug6.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01646_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01500_Aug2.png,1
B22-138,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-138_0/01330.png,1
B22-141,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-141_0/00131.png,0
B22-141,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-141_0/00141.png,0
B22-141,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-141_0/00298.png,0
B22-141,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-141_0/00315.png,0
B22-141,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-141_0/00352.png,0
B22-141,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-141_0/00290.png,0
B22-93,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-93_0/00641.png,0
B22-93,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-93_0/00678.png,0
B22-93,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-93_0/00675.png,0
B22-93,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-93_0/00639.png,0
B22-93,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-93_0/00677.png,0
B22-166,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-166_0/00118.png,0
B22-258,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-258_0/00714.png,0
B22-258,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-258_0/00733.png,0
B22-258,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-258_0/01007.png,0
B22-258,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-258_0/00747.png,0
B22-258,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-258_0/00721.png,0
B22-258,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-258_0/00745.png,0
B22-127,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-127_0/00117.png,0
B22-127,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-127_0/00754.png,0
B22-127,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-127_0/00624.png,0
B22-125,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-125_0/03857.png,0
B22-125,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-125_0/03028.png,0
B22-230,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-230_0/03934.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug7.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug7.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00957.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug7.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00776.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug5.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug3.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01020.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug6.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug8.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug3.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug1.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01449.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug1.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00946.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug5.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug8.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00783.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01292.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug1.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug6.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01140.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug8.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug2.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug8.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug2.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug8.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug4.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00485.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00835.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug7.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug4.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01034.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug5.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00583.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug7.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01085.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00731.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug6.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug2.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00168_Aug3.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug2.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug3.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug3.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug5.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug2.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00436.png,0
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug5.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug1.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00231_Aug6.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00175_Aug4.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug1.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug4.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00846_Aug6.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/00154_Aug4.png,1
B22-302,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-302_0/01043.png,0
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01039_Aug4.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01039_Aug8.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01039_Aug7.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01039_Aug5.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01547.png,0
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01340_Aug8.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01338_Aug7.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01340_Aug3.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01039_Aug1.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01291_Aug7.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01338_Aug1.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01340_Aug4.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/02336.png,0
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01340_Aug5.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01852.png,0
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01338_Aug8.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01291_Aug4.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01340.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01338_Aug3.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01340_Aug2.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01039_Aug3.png,1
B22-46,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-46_0/01338_Aug6.png,1
